announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label,Incident,window_start,window_end
94,0,94,0,0,0,0,0,0,0,7,2,1.0,1,0,1,0,0,0,0,0,0,1,29,0.09090909090909091,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:49,2018-04-24 10:06:50
4,5,4,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.5238095238095238,10,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:50,2018-04-24 10:06:51
8,1,8,1,0,0,0,2,1,1,9,3,3.6666666666666665,6,1,0,0,0,0,1,1,1,0,15,0.28846153846153844,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:51,2018-04-24 10:06:52
6,3,6,0,0,0,0,0,0,0,8,2,1.0,1,0,1,0,0,0,0,0,0,1,19,0.5588235294117647,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:52,2018-04-24 10:06:53
3,1,3,0,0,0,0,1,0,1,6,2,2.0,2,0,0,1,0,0,0,0,0,0,7,0.4375,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:53,2018-04-24 10:06:54
11,1,11,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.23076923076923078,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:54,2018-04-24 10:06:55
133,61,133,0,0,0,0,0,0,0,11,3,2.8333333333333335,5,0,0,3,2,0,1,0,0,0,84,0.11229946524064172,3,21,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:55,2018-04-24 10:06:56
42,1,42,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,44,0.17959183673469387,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:56,2018-04-24 10:06:57
10,0,10,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.18518518518518517,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:57,2018-04-24 10:06:58
80,10,80,0,0,0,0,0,0,0,10,2,2.3333333333333335,3,0,0,2,1,0,0,0,0,0,52,0.12177985948477751,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:58,2018-04-24 10:06:59
133,7,133,0,0,0,0,0,0,0,12,2,2.0,2,0,0,1,0,0,0,0,0,0,48,0.07441860465116279,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:06:59,2018-04-24 10:07:00
4,0,4,0,0,0,0,0,0,0,10,1,0.0,0,1,0,0,0,0,0,0,1,0,9,0.42857142857142855,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:00,2018-04-24 10:07:01
0,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:01,2018-04-24 10:07:02
3,0,3,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,6,0.3,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:02,2018-04-24 10:07:03
17,0,17,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,6,0,0,0,0,0,10,0.10526315789473684,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:03,2018-04-24 10:07:04
9,1,9,0,0,0,0,0,0,0,7,2,1.0,1,0,2,0,0,0,0,0,0,2,20,0.4878048780487805,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:04,2018-04-24 10:07:05
27,5,27,0,0,0,0,0,0,0,9,2,5.0,6,0,0,0,0,2,0,2,0,0,31,0.21379310344827587,8,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:05,2018-04-24 10:07:06
55,8,55,0,0,0,0,0,0,0,22,2,5.0,5,0,0,0,0,0,2,0,0,0,32,0.07901234567901234,4,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:06,2018-04-24 10:07:07
6,4,6,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.3157894736842105,12,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:07,2018-04-24 10:07:08
17,1,17,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,2,0,0,0,0,0,12,0.13186813186813187,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:09,2018-04-24 10:07:10
17,3,17,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.06306306306306306,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:10,2018-04-24 10:07:11
162,13,162,0,0,0,0,0,0,0,11,3,3.0,4,0,2,0,4,4,0,0,0,2,77,0.0903755868544601,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:11,2018-04-24 10:07:12
11,0,11,0,0,0,0,0,0,0,6,2,1.0,1,0,1,0,0,0,0,0,0,1,8,0.13333333333333333,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:12,2018-04-24 10:07:13
4,1,4,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.6,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:13,2018-04-24 10:07:14
2,1,2,0,0,0,0,0,0,0,4,2,1.0,1,0,1,0,0,0,0,0,0,1,5,0.625,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:14,2018-04-24 10:07:15
11,1,11,0,0,0,0,0,0,0,6,2,1.0,1,0,1,0,0,0,0,0,0,1,18,0.34615384615384615,5,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:15,2018-04-24 10:07:16
4,1,4,0,0,0,0,0,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.1875,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:16,2018-04-24 10:07:17
7,4,7,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.1702127659574468,12,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:17,2018-04-24 10:07:18
15,4,15,0,0,0,0,3,0,3,10,2,4.0,4,0,0,0,0,3,0,0,0,0,13,0.13541666666666666,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:18,2018-04-24 10:07:19
5,0,5,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.48,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:19,2018-04-24 10:07:20
67,0,67,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,35,0.13618677042801555,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:20,2018-04-24 10:07:21
9,0,9,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.2,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:21,2018-04-24 10:07:22
1,2,1,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,5,0.45454545454545453,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:22,2018-04-24 10:07:23
5,2,5,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,16,0.45714285714285713,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:23,2018-04-24 10:07:24
9,3,9,0,0,0,0,0,0,0,9,2,2.3333333333333335,5,0,2,0,0,0,1,0,0,2,17,0.3617021276595745,6,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:24,2018-04-24 10:07:25
88,9,88,0,0,0,0,0,0,0,22,2,2.0,2,0,0,1,0,0,0,0,0,0,73,0.14777327935222673,1,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:25,2018-04-24 10:07:26
143,4,143,0,0,0,0,1,0,1,12,2,3.909090909090909,8,0,1,1,1,6,1,0,0,1,81,0.10438144329896908,0,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:26,2018-04-24 10:07:27
5,2,5,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,16,0.6956521739130435,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:27,2018-04-24 10:07:28
47,3,47,0,0,0,0,0,0,0,16,2,4.333333333333333,5,0,0,0,0,2,1,0,0,0,43,0.1552346570397112,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:28,2018-04-24 10:07:29
96,5,96,0,0,0,0,0,0,0,16,2,2.5454545454545454,4,0,3,0,7,1,0,0,0,3,79,0.1408199643493761,8,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:29,2018-04-24 10:07:30
104,1,104,0,0,0,0,1,0,1,11,2,1.0,1,0,1,0,0,0,0,0,0,1,33,0.0870712401055409,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:30,2018-04-24 10:07:31
8,4,8,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,1,0,0,0,0,0,7,0.16666666666666666,2,3,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:31,2018-04-24 10:07:32
23,7,23,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,7,0.05785123966942149,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:32,2018-04-24 10:07:33
25,2,25,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,18,0.140625,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:33,2018-04-24 10:07:34
3,1,3,0,0,0,0,1,0,1,6,2,1.0,1,0,1,0,0,0,0,0,0,1,7,0.4375,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:34,2018-04-24 10:07:35
4,2,4,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.4,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:35,2018-04-24 10:07:36
34,9,34,0,0,0,0,0,0,0,17,2,3.0,3,0,0,0,1,0,0,0,0,0,38,0.16964285714285715,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:36,2018-04-24 10:07:37
10,1,10,0,0,0,0,0,0,0,17,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.1375,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:37,2018-04-24 10:07:38
4,1,4,0,0,0,0,1,0,1,5,2,0.5,1,1,1,0,0,0,0,0,1,1,2,0.14285714285714285,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:38,2018-04-24 10:07:39
4,2,4,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.5789473684210527,0,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:39,2018-04-24 10:07:40
15,2,15,0,0,0,0,0,0,0,8,2,3.0,3,0,0,0,3,0,0,0,0,0,18,0.2465753424657534,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:40,2018-04-24 10:07:41
25,7,25,0,0,0,0,2,0,2,8,3,5.0,6,0,0,0,0,2,0,2,0,0,23,0.20353982300884957,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:41,2018-04-24 10:07:42
78,4,78,0,0,0,0,0,0,0,16,2,6.5,11,0,0,1,0,0,0,0,0,0,75,0.18115942028985507,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:42,2018-04-24 10:07:43
6,2,6,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.36363636363636365,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:43,2018-04-24 10:07:44
11,1,11,0,0,0,0,0,0,0,10,2,2.0,3,0,1,0,1,0,0,0,0,1,24,0.48,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:44,2018-04-24 10:07:45
12,2,12,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.17391304347826086,4,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:45,2018-04-24 10:07:46
16,0,16,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,17,0.19101123595505617,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:46,2018-04-24 10:07:47
5,1,5,0,0,0,0,1,0,1,7,2,1.0,1,0,1,0,0,0,0,0,0,1,13,0.5416666666666666,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:47,2018-04-24 10:07:48
7,0,7,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.2631578947368421,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:48,2018-04-24 10:07:49
10,0,10,0,0,0,0,0,0,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,4,0.058823529411764705,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:49,2018-04-24 10:07:50
22,6,22,0,0,0,0,0,0,0,10,2,3.0,3,0,0,0,1,0,0,0,0,0,14,0.12173913043478261,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:50,2018-04-24 10:07:51
13,4,13,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,1,0,0,0,0,0,12,0.15584415584415584,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:51,2018-04-24 10:07:52
12,4,12,0,0,0,0,0,0,0,10,2,4.0,4,0,0,0,0,1,0,0,0,0,12,0.13793103448275862,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:52,2018-04-24 10:07:53
16,6,16,0,0,0,0,0,0,0,8,2,6.0,6,0,0,0,0,0,0,1,0,0,9,0.09375,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:53,2018-04-24 10:07:54
5,1,5,0,0,0,0,0,0,0,10,2,1.0,1,0,1,0,0,0,0,0,0,1,13,0.52,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:54,2018-04-24 10:07:55
19,1,19,0,0,0,0,0,0,0,17,2,3.0,3,0,0,0,2,0,0,0,0,0,20,0.16,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:55,2018-04-24 10:07:56
298,19,298,0,0,0,0,1,0,1,17,3,3.0930232558139537,6,0,2,2,33,3,2,1,0,2,95,0.05688622754491018,3,8,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:56,2018-04-24 10:07:57
178,21,178,0,0,0,0,0,0,0,19,1,0.0,0,0,0,0,0,0,0,0,0,0,47,0.047910295616717634,1,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:57,2018-04-24 10:07:58
135,10,135,0,0,0,0,1,0,1,16,3,1.2,2,0,4,1,0,0,0,0,0,3,62,0.07692307692307693,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:58,2018-04-24 10:07:59
176,11,176,0,0,0,0,0,0,0,15,2,2.6666666666666665,3,0,0,1,2,0,0,0,0,0,61,0.06947608200455581,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:07:59,2018-04-24 10:08:00
8,0,8,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.3023255813953488,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:00,2018-04-24 10:08:01
43,0,43,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,10,0.05154639175257732,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:01,2018-04-24 10:08:02
81,4,81,0,0,0,0,0,0,0,6,2,3.0,3,0,0,0,2,0,0,0,0,0,11,0.02570093457943925,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:02,2018-04-24 10:08:03
5,2,5,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,5,0.14285714285714285,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:03,2018-04-24 10:08:04
10,3,10,0,0,0,0,0,0,0,8,2,2.3333333333333335,3,0,1,0,2,0,0,0,0,1,7,0.11475409836065574,2,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:04,2018-04-24 10:08:05
7,2,7,0,0,0,0,0,0,0,14,1,0.0,0,1,0,0,0,0,0,0,1,0,18,0.47368421052631576,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:05,2018-04-24 10:08:06
26,12,26,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,45,0.3146853146853147,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:06,2018-04-24 10:08:07
3,1,3,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.5652173913043478,0,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:07,2018-04-24 10:08:08
2,0,2,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,9,0.8181818181818182,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:08,2018-04-24 10:08:09
5,5,5,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,12,0.46153846153846156,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:09,2018-04-24 10:08:10
17,0,17,0,0,0,0,0,0,0,7,2,1.0,1,0,1,0,0,0,0,0,0,1,5,0.10869565217391304,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:10,2018-04-24 10:08:11
29,1,29,6,0,0,0,6,6,0,9,2,1.5,3,6,0,0,6,0,0,0,6,0,14,0.10526315789473684,10,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:11,2018-04-24 10:08:12
31,0,31,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,4,0.018779342723004695,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:12,2018-04-24 10:08:13
220,6,220,0,0,0,0,0,0,0,13,2,1.0,1,0,1,0,0,0,0,0,0,1,62,0.05281090289608177,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:13,2018-04-24 10:08:14
7,2,7,0,0,0,0,0,0,0,10,2,1.0,1,0,1,0,0,0,0,0,0,1,19,0.4634146341463415,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:14,2018-04-24 10:08:15
24,11,24,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.09482758620689655,6,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:15,2018-04-24 10:08:16
4,0,4,0,0,0,0,1,0,1,6,2,4.0,4,0,0,0,0,1,0,0,0,0,13,0.6190476190476191,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:16,2018-04-24 10:08:17
3,0,3,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.7894736842105263,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:17,2018-04-24 10:08:18
4,0,4,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.4074074074074074,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:18,2018-04-24 10:08:19
14,55,14,0,0,0,0,0,0,0,9,2,3.0,3,0,0,0,2,0,0,0,0,0,16,0.1797752808988764,11,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:19,2018-04-24 10:08:20
6,0,6,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,16,0.37209302325581395,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:20,2018-04-24 10:08:21
107,0,107,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,8,0,0,0,0,0,35,0.08706467661691543,6,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:21,2018-04-24 10:08:22
71,5,71,0,0,0,0,0,0,0,18,2,2.0625,3,0,0,30,2,0,0,0,0,0,12,0.01788375558867362,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:22,2018-04-24 10:08:23
3,2,3,0,0,0,0,0,0,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.6818181818181818,12,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:23,2018-04-24 10:08:24
10,1,10,0,0,0,0,0,0,0,6,2,1.0,1,0,1,0,0,0,0,0,0,1,11,0.21153846153846154,2,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:24,2018-04-24 10:08:25
8,0,8,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.3191489361702128,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:25,2018-04-24 10:08:26
51,58,51,0,0,0,0,0,0,0,11,2,4.0,4,0,0,0,0,4,0,0,0,0,55,0.17133956386292834,10,2,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:26,2018-04-24 10:08:27
293,177,293,0,0,0,0,0,0,0,17,3,1.8717948717948718,9,0,18,16,2,2,0,0,0,18,95,0.042639138240574505,12,45,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:27,2018-04-24 10:08:28
20,7,20,0,0,0,0,0,0,0,8,2,3.5,4,0,0,0,2,2,0,0,0,0,13,0.10833333333333334,5,4,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:28,2018-04-24 10:08:29
197,138,197,0,0,0,0,0,0,0,16,3,2.3285714285714287,6,0,41,7,1,1,19,1,0,41,68,0.05105105105105105,13,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:29,2018-04-24 10:08:30
6,0,6,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,13,0.38235294117647056,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:30,2018-04-24 10:08:31
89,2,89,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,22,0.07357859531772576,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:31,2018-04-24 10:08:32
9,0,9,0,0,0,0,0,0,0,5,2,1.0,1,0,2,0,0,0,0,0,0,2,6,0.16216216216216217,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:32,2018-04-24 10:08:33
2,1,2,0,0,0,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0.8888888888888888,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:33,2018-04-24 10:08:34
7,2,7,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,15,0.4166666666666667,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:34,2018-04-24 10:08:35
2,1,2,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.9166666666666666,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:35,2018-04-24 10:08:36
25,10,25,0,0,0,0,0,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,29,0.1657142857142857,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:36,2018-04-24 10:08:37
21,1,21,0,0,0,0,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,34,0.3269230769230769,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:37,2018-04-24 10:08:38
20,0,20,0,0,0,0,0,0,0,8,2,2.1666666666666665,3,0,0,5,1,0,0,0,0,0,16,0.1103448275862069,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:38,2018-04-24 10:08:39
6,8,6,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,14,0.34146341463414637,10,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:39,2018-04-24 10:08:40
20,0,20,0,0,0,0,0,0,0,8,2,2.0,2,0,0,9,0,0,0,0,0,0,6,0.03896103896103896,0,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:40,2018-04-24 10:08:41
95,0,95,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,19,0.05588235294117647,2,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:41,2018-04-24 10:08:42
9,2,9,0,0,0,0,0,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,19,0.4318181818181818,1,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:43,2018-04-24 10:08:44
132,70,132,0,0,0,0,0,0,0,16,2,2.0,3,0,2,0,2,0,0,0,0,2,60,0.07272727272727272,14,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:44,2018-04-24 10:08:45
11,1,11,0,0,0,0,0,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,20,0.3389830508474576,1,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:45,2018-04-24 10:08:46
7,1,7,0,0,0,0,0,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,22,0.5945945945945946,3,1,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:46,2018-04-24 10:08:47
17,1,17,0,0,0,0,0,0,0,7,2,3.0,3,0,0,0,6,0,0,0,0,0,16,0.17777777777777778,5,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:47,2018-04-24 10:08:48
13,2,13,0,0,0,0,0,0,0,10,2,4.0,4,0,0,0,0,4,0,0,0,0,20,0.26666666666666666,3,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:48,2018-04-24 10:08:49
14,4,14,0,0,0,0,0,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,11,0.14666666666666667,4,0,normal,Amazon Route 53 Hijack (MyEtherWallet),2018-04-24 10:08:49,2018-04-24 10:08:50
